5c7657ee-666d-4545-a5f4-e3b97972700c	ef1f9867-c5fc-4ba0-838d-848b58467b10	d479236c-8606-41ad-b8e4-006d816e0494	612c986d-545e-45af-8807-2df49f08a01a	0d28bae3-3b00-457b-a62c-3d9edb9fae8a	adbacf26-5d01-459f-86e0-1967c4c3c9eb	d25be762-5047-437f-a749-1049b8be57a3	4f381a59-5b94-4500-a3e0-66a29d472108	76bc6a3b-9d77-4a38-a663-d1472b59c043	dfc17ebb-83f0-4a37-a961-974e60e5f57e	2bcd07f9-960c-4bf9-a147-93daa514d7e8	fdb23de2-cc37-43b6-97a7-b63fa41b3fd2	bec7eb37-dfcd-41d9-bdfc-0bc5ba8f8330	36ff5b45-340f-4508-97f8-2db37a2c0c1a	0fe3ff8e-33c6-4901-8926-4a941a907c76	b1c1e4d6-33bc-4e44-b0ac-1dee48a9c90b	fd90b87b-1ece-4b8b-8bac-a373b6bfc0d2	8cafea18-38fb-4044-aa6e-e3575baf4f75	9e528736-741f-4de9-9adf-e99566a3ec5c	e35b993e-9261-4c7c-ac5d-5598630adf6f	69d5e82f-530b-4de1-b71c-d97e4fee1b23	8026eead-3968-4929-8ac4-126ead00a55d	5a6ae85c-b6fe-4bed-9d79-2fc3d722416f	667fd635-ee7a-4d22-a128-8d7567559348	3a95fb07-9cd4-4410-ab14-6e08cbe8fb4d	64cfc38a-c2fe-4a3c-a92b-4d5eec3c9bec	7eac574e-7a22-47fe-9e95-027a9469978d	5155defe-cf3b-434d-a79b-f97cbd8b7bb3	a55db179-101c-459f-8fbf-a4d0de76765b	888698af-80c8-466d-9e54-b0e61d24495a	40fcafa2-7823-4086-902c-76edd44c8ad7	e76d515a-fbc3-4b37-b542-c6fe625bd623	f498cd34-8ff0-4a82-b15d-8688abc9435d	216699da-5299-480f-87a1-4c4c5ae57e7b	c88e4fdb-0d46-4ae4-b1e8-98933a35feeb	672ea0fc-3873-4ec8-9d2d-57f3c422c197	135f44a7-adf5-43f1-8c2d-4ba8f92187a2	253c2ac0-4eed-4fd8-8b7a-9b091fdec2fc	e9749d55-fecc-4517-a466-9ead9e6d8413	6f87b662-221b-4811-8fe4-c5237d03d957	f3035faf-d71d-4cb0-bb63-64d7b3c38491	2f242b7c-f644-4a6d-ae13-41f3a2d6f125	c80e6d15-520b-4bd0-a67a-62f8a17c035e	a6a8e3b9-4007-4fe4-a891-b85a100f0b29	3eff4ead-173f-43c0-8bf3-928eda3af235	f47bfcd5-7b4b-4670-980b-3e4c9c4a88cf	4a571d8f-049d-4057-8034-883f1fc99ab2	700a1335-1157-4209-88da-172a9d744849
48.7465810894	18.3626159525	47.6220356024	34.11592347	40.2345778898	0	17.6773858637	29.9768718511	56.3113898247	41.2304818521	19.6385717256	35.5725457805	0	13.5775794151	33.4146353861	13.278690973	51.6561018164	65.6204967876	27.252567269	0	13.1248697743	25.2092108366	15.5714202117	57.7179092099	10.343413047	35.6105652788	0	34.3194088509	32.0975580074	0	0	18.8933123592	36.4105448788	0	11.5334983591	22.3763704734	48.1007918114	0	17.939037739	0	52.6258136227	24.0230192382	18.8892689727	22.0745514824	41.1916731489	40.7624084174	5.9504679387	14.4732610909
48.4821474682	0	51.2955997748	37.9740111149	193.1775925826	13.9074526883	18.8270222726	51.4605524433	93.3175427654	39.9205627342	93.3387218191	78.2039866456	79.2100863886	19.9526297142	49.5970749067	38.653911138	36.4162690949	85.3802370847	0	0	68.1648176908	124.4701079327	80.0534788734	193.6911420931	0	41.9648557483	18.3668058315	41.4507938917	166.8538948201	97.1801277178	135.6712454916	37.2927441524	0	0	65.4028166399	0	0	0	8.2404172219	0	64.9211962194	64.3890550362	0	45.2677228608	63.6315973586	0	0	74.8797101275
47.470771381	67.521141492500007	0	0	0	0	0	0	0	0	37.2338096793	0	0	0	0	0	0	0	0	33.5499457488	0	17.5766231935	0	0	0	0	0	0	0	0	15.7915041718	0	76.5047029553	17.5484680121	0	0	56.930854903	0	0	0	0	24.7638252517	0	0	0	0	0	0
46.3119703657	35.4504233864	57.3406089821	50.294833738	20.3747687062	25.9606732339	0	24.6973196171	48.8570684261	0	53.9407575786	0	24.829748805	14.4656272068	0	34.6013687742	0	0	35.0209145641	33.375203866	24.3333094445	0	38.9334155475	29.3120988289	0	56.0600585083	0	65.6466538976	0	0	31.6605841144	16.2724511398	19.7983465017	0	60.8256209925	100.5167408243	35.0474021102	75.621390818	28.9041319153	41.8371369341	61.41648678	0	0	0	29.1195410978	38.5567327514	0	28.0322070233
44.0284091011	16.475825876	25.6293979139	0	0	0	0	35.8918525256	10.0235770546	0	58.076990157	84.827306361	0	0	0	13.4619711367	69.36426988	89.1793151796	19.967778461	35.1014315757	0	0	0	52.4990925371	22.0746824157	34.9345474128	43.9440499546	0	44.2975013727	0	0	0	67.0509955458	0	73.1916751539	0	54.0583036624	0	0	0	12.6062879377	52.4110808024	9.3229744246	24.0627493365	26.1307019325	44.9202987064	0	14.5783711778
41.1498151796	60.1577122687	47.9496343176	0	15.5545742524	14.7111757338	33.493566344	19.3816287426	17.9182460366	19.4644403778	253.2828699256	27.8009907809	24.7103101608	0	13.5752614037	0	6.5818703545	16.2374744848	0	0	56.2376968778	30.5144619055	37.5736108894	59.1715364816	25.6015196423	25.5235064678	13.2089349576	36.7369515443	32.7970348147	41.3588441644	36.0779825059	11.7133299425	6.8146962971	33.5168512575	25.8575186717	36.7065300799	0	29.7900763586	6.6940246976	14.3829207817	13.77823488	46.9177590379	37.4287187841	29.4673109166	64.7253783943	118.0608494217	26.8088252948	8.0769168053
38.1006149633	0	0	0	0	0	42.6022500686	0	54.0670742631	78.1819552619	40.8761195899	93.0375708905	0	0	0	0	0	51.092827671	57.6769235769	18.6467149466	55.9783489613	0	0	0	9.6244274727	58.3885780651	0	0	68.5113681352	0	0	0	0	0	0	57.753867136	0	0	0	0	13.9493587789	111.0951124776	105.9745031304	53.2602873318	108.6307304865	93.9083736372	0	14.2260662296
37.1440340758	0	63.7644269385	12.0032827459	0	21.1973855573	14.8477401957	0	15.569551741	37.0812526616	41.5926553579	60.934517115	34.6139960204	46.0108365292	33.6120383344	58.4432745906	27.9766168037	47.9108750466	60.6042059099	0	46.268508805	12.7461687778	0	34.7764812597	0	56.6597288936	0	35.5256578259	37.6974730013	0	0	46.7454724904	0	19.6544635915	29.9692511636	44.4143373037	17.8895205554	0	40.1773633753	16.1535536068	43.4243955013	43.0311358289	20.1174911597	22.3939610792	46.7889534926	44.3619049002	0	32.005416915
35.6743709282	60.5586635697	48.644811489	8.4406134222	10.7647832724	18.4629196728	24.7233718471	0	20.4162274189	19.008235792	11.6160206676	21.3727358476	17.3116983746	0	21.598304701099998	0	10.2000550577	0	8.2853349799	6.7021470141	39.5677190437	25.6484557683	37.0288444192	53.0490189009	24.0324962289	12.7524951301	19.0795092784	31.9962577385	39.5231045574	25.8633721713	27.0499409083	9.8411306017	0	0	15.1888498483	17.6066249995	0	26.8036533437	14.8186151432	14.1638380081	0	22.7218140642	18.8948849061	12.3814514235	55.4028445378	0	13.7847523693	12.9003019706
27.7834697686	0	29.3987275928	21.7560920559	111.6883153419	7.9571946823	10.7734668598	29.5023093797	53.6720554249	22.8771984808	53.619947549	44.9083518234	45.5062979347	11.418922711	28.4409418373	22.1424035026	20.8635749207	49.0341058391	0	0	39.0761101025	71.6598086495	45.9820193271	111.7346214412	0	24.0509114791	10.5123723415	23.7519376492	96.306326121	55.8665420712	78.1386039821	21.3779958321	0	0	37.5227472153	0	0	0	4.7104092045	0	37.235866002	36.9255363002	0	25.9635439263	36.4971281031	0	0	42.9387695203
27.4795142621	0	80.9871716404	135.4035984462	646.0247040886	0	725.1027653543	0	0	36.272532687	0	101.3351204184	613.7888651012	90.7296978734	47.3564972468	0	0	0	45.8562486683	10.268883864	17.3241756178	0	0	81.4463531108	35.1264566242	75.3230222389	183.1537956688	233.2439154635	320.9845138137	0	20.7138563808	34.5334637347	52.5634136457	0	0	25.9764939942	47.071780815	0	43.2259695877	44.5168649	0	56.141314691	0	32.5777630211	0	113.0956453448	0	0
27.3528305334	0	11.8112763832	22.7383363723	27.6870163858	30.1047392782	0	38.6415649261	69.3016053474	26.5139470405	33.5266818926	0	26.6695924051	82.0593779322	47.2946287088	20.1943378954	16.8145981728	35.0203540357	37.0375769706	19.4142750927	0	50.9868269674	10.0887284106	10.1569362055	27.4039575134	92.7928848399	0	146.7763990732	27.5701387204	0	0	74.6824529304	88.5958758264	15.0228131176	51.7860130057	65.6443754427	12.628629243	39.0775127176	0	31.5678656211	32.8399902209	32.5079573716	29.1022823753	27.5390813229	66.1813511219	30.8929588327	0	8.8996078476
22.8111831759	8.5638313241	22.7392866414	15.6824391047	21.0571177119	0	8.9095275048	14.0428983369	27.2163865564	27.1039461304	8.9645127101	16.6589864242	0	6.6754887835	17.918039838	6.095651499	27.3469812949	33.4828034673	12.5372672067	0	6.3681261328	14.6030896592	7.5664696787	27.5940800418	4.7367395144	16.6795019315	0	16.7135778529	15.1513190891	0	0	8.8058812424	23.5201224761	0	5.5990100849	10.5886365299	25.2919217542	0	8.614115035	0	25.3554176796	12.1820033451	8.8880508553	10.4704107451	23.6559704717	19.5774435332	2.7448392491	7.3431623791
22.4002091086	43.9952824605	795.2954106652	37.9758239908	15.9188173062	79.5437610802	53.5301131425	117.2483882905	31.1331712889	92.8182958502	43.4022558919	33.2567496705	169.4801896508	44.0693650283	32.8197953372	53.2849430093	51.7501290998	58.6124945309	62.7511880471	40.0966718838	29.4925920617	0	44.5100550904	194.2382786182	48.2830971665	41.3790663713	158.9513039066	75.1219553836	52.7382715591	8.7088081872	0	71.1859246026	189.5261129772	12.3492305575	51.7301737111	48.6209600385	70.3693649611	40.1388640503	43.7025331094	56.3562090733	0	77.9892920601	84.0182140302	24.476556857	73.0341188436	19.616457808	17.3697330277	23.6980950022
20.37201122	0	82.0091256889	58.1620354425	53.4818816802	16.4149772336	57.1125784728	47.3799694496	0	0	0	30.2368638968	0	0	0	0	0	0	80.5810884166	0	34.4648670054	0	80.084287517800007	125.1615232775	0	19.5709136023	32.1698626335	0	0	0	0	0	0	37.6857666813	19.5372003091	19.9179701318	0	16.5488804523	0	0	0	44.2115211928	0	40.7493322115	0	0	0	0
9.6047693784	11.436851504	0	0	20.3606938416	0	0	0	0	0	33.7332348999	11.9470210317	0	0	14.7346020973	26.8884618342	0	9.7535962566	0	0	0	0	0	0	0	0	0	0	10.3349201032	0	0	0	0	0	0	0	0	0	0	0	0	5.6432812538	13.5929296607	0	0	0	0	0
0	110.3498826799	95.1331179604	37.0919614952	50.3665569127	0	39.4444781447	0	43.0580027733	0	0	0	15.4201984562	0	0	0	0	0	0	0	53.2132670435	0	132.8440921579	156.4155431636	25.9817996097	0	0	89.6937813067	60.9770616128	0	27.4107245817	0	0	34.5943728293	0	60.0969022762	0	90.0431601174	53.2405952885	63.3897245129	0	0	0	0	0	0	26.6669552289	0
0	60.0656510091	240.3597208587	162.7903904592	35.7513960533	0	0	100.2229056081	0	36.6939881953	0	0	131.3642943715	64.0696925655	0	0	0	0	0	0	0	41.7215295797	17.4857383299	117.0515607428	0	0	106.673945854	0	26.2140444685	70.7135314212	56.1558306433	0	122.0638287619	37.9181399096	0	0	40.2321906428	34.2484026647	0	71.224303295	46.5010724551	0	0	0	0	0	62.3307697753	0
0	39.9905418519	348.1095613693	115.1915506004	15.9335893932	0	0	62.4375303157	0	15.9409017273	0	0	87.6402190029	27.4059663933	0	0	0	0	0	0	0	18.9328928351	7.42690846	53.9523196671	0	0	51.1592092833	0	11.2036789678	39.3751060506	35.607745139	0	61.0379364698	19.0367631104	0	0	19.1036046075	15.8697647468	0	35.2694523366	19.1744101333	0	0	0	0	0	41.3941276603	0
0	23.2407290695	26.5477507633	0	95.7056401806	0	0	63.7080189476	42.8821757729	48.7569707671	28.3030147841	0	52.1454737174	45.7915127514	0	0	0	0	65.3235474032	17.8027909634	55.4640772319	45.8448929747	17.3698678803	0	0	24.1345726663	0	0	0	0	25.6868084562	35.4471382597	26.5831154616	0	16.2515753514	0	0	39.9119540824	0	0	0	28.3144228349	99.9622735416	0	0	0	41.5248621252	0
0	22.8385102671	0	28.2532346679	9.2310715123	0	8.2386008979	0	22.9220214909	0	0	0	29.2333955224	11.7760074464	7.970319429	0	16.2313079835	20.2066730924	59.5628842301	34.6705842674	20.9456275912	19.2465897905	48.1115481754	86.0542975981	0	0	14.0664329271	0	9.1468631187	23.5392921054	12.513859276	0	8.412543471	0	0	20.8568015551	52.6284210371	20.8723600885	0	0	13.5241105239	6.2850366593	0	9.7791860606	28.4290899504	0	27.7497849867	16.665765441
0	19.0694048582	21.6022491516	0	79.2555952316	0	0	54.8797664253	34.9775826777	39.7461142209	22.8220692102	0	45.3950795368	38.136152394	0	0	0	0	53.119974146	14.4012691166	45.7822204043	38.015285502	14.0320153626	0	0	19.5499935873	0	0	0	0	21.1288991684	29.0107078047	21.5779206782	0	13.0953727133	0	0	33.0869743461	0	0	0	22.8417486014	84.4773385858	0	0	0	34.4591219192	0
0	11.2796593286	67.6314179202	0	23.7092964804	0	36.0517973322	10.0735031535	74.2706549899	12.988095249	12.572618049	0	33.9477247663	0	0	0	9.5799225221	19.3377201126	0	36.3435996616	83.0783288336	0	25.7406289222	31.1133099763	44.8996369447	13.4706854506	0	20.6535080745	39.4481527165	47.2552095428	62.7268855015	0	26.0070176064	47.0077723458	39.8039024879	16.1154989014	142.3960319857	93.9718920563	87.8832243049	34.9617174148	29.5104842397	34.058843327	129.1390677839	33.9974627962	88.2243989121	0	38.6103166435	39.9881840833
0	0	172.8497799772	395.1046291699	99.3990298026	0	0	0	131.9517329952	0	0	90.2131104518	177.1625083049	46.2201656323	59.3685482955	37.8140501379	0	0	41.4836364645	117.277082226	189.7165622805	166.2494533435	440.1502385358	268.4654992461	41.6784607108	0	0	0	0	157.9540928481	121.8630774323	99.0436750743	0	177.5252433501	12.9498436654	19.7072568226	220.008469202	188.3026522488	341.7223652977	1542.286417882	17.6494250188	0	108.7787417598	40.69460437	0	56.7395589769	130.6229976047	140.2921781116
0	0	167.6655598431	414.4981060058	88.3224824771	0	0	0	120.3161967582	0	0	82.6631473312	164.6150429706	40.927683304	52.9844680206	33.1836924612	0	0	36.1365974549	105.7735463373	177.8185466282	152.2675744467	425.6748264453	256.7075101293	36.7241660105	0	0	0	0	150.9444108506	114.8008834466	91.5592634707	0	159.2836533339	11.1745010314	17.0647726509	214.0714536274	169.1026015004	325.5319077086	1747.5427566627	15.2448827109	0	96.9310552713	35.6669816491	0	50.0174787248	120.1385560028	128.4394110796
0	0	147.6967398987	370.0978605026	77.5066229579	0	0	0	105.8105749966	0	0	72.7030402031	144.7627562285	35.9197557229	46.4791256289	29.0851751357	0	0	31.6723054902	93.144382504	156.3713641408	134.1263354437	376.9845681875	226.1924649188	32.190439738	0	0	0	0	132.8233365194	100.872756296	80.6208417746	0	139.9398583843	9.7832284561	14.9439030905	189.0728800861	148.7169586271	289.0789808412	1598.7482890342	13.3499771025	0	85.11371135	31.2706980913	0	43.8838973814	105.5464772975	113.0639873701
0	0	138.3215420129	323.7755512595	78.7758061331	0	0	0	105.3782621518	0	0	71.6003094953	142.2938134236	36.5082106921	46.915486561	29.8144328073	0	0	32.7302135181	93.5850149963	151.9197701088	133.5572152538	362.322867265	215.2956714082	32.9642626366	0	0	0	0	126.5454493871	97.4408801771	78.7298175836	0	141.964614244	10.185288603	15.5125213874	177.3379517961	150.693734101	279.5653125592	1376.9976952896	13.8873315861	0	86.5168429811	32.1219400618	0	44.8360357521	104.4914868178	111.7235055103
0	0	127.4567571147	323.8449853684	66.6277553929	0	0	0	91.1570749117	0	0	62.639733463	124.7097231006	30.8815219972	39.9406637543	24.9726754714	0	0	27.1930840485	80.3524695046	134.7080251043	115.7404913298	327.0982883458	195.2469054212	27.6406588583	0	0	0	0	114.4961236084	86.827114242	69.5432338373	0	120.4381257978	8.3903783925	12.8195572735	163.5999769322	128.1229949897	251.5247927264	1435.7521943963	11.4520277382	0	73.2127418432	26.8568869572	0	37.7169818177	90.8358621169	97.5015059061
0	0	127.0783218654	320.6742033745	66.5456318968	0	0	0	90.9477801002	0	0	62.4655327003	124.4712605185	30.8316488341	39.8921406434	24.9514513391	0	0	27.1700024359	80.0971372931	134.4166891647	115.3794573157	325.7060097953	194.6837662005	27.62114999	0	0	0	0	114.2210101674	86.6607254905	69.3197310798	0	120.2890445148	8.3879411814	12.814218184	162.8837872011	127.8657292438	249.5391901628	1409.8007461976	11.4472873904	0	73.1106948498	26.831901046	0	37.6654362576	90.6872012174	97.1916724035
0	0	123.8154981748	293.5537981711	65.5833719639	0	0	0	89.2487957871	0	0	61.2449006351	120.9203880249	29.7411532039	39.490649277	24.7822736686	0	0	27.0282441694	77.5458289409	132.5985081188	112.7575037619	312.9550322349	188.3596029275	27.3822176332	0	0	0	0	109.418831465	81.4259260277	66.4945819889	0	118.0994333921	8.3655524217	12.7776487329	154.5347661168	125.3333871534	242.1402239993	1289.6782978923	11.3993335294	0	72.01298902	26.5009995726	0	37.2970625431	87.8369421392	92.2707347977
0	0	108.5849796226	0	0	0	0	0	0	8.5873729276	0	0	17.1309420471	12.5419589263	0	0	0	0	76.9535089753	36.0353256642	0	0	0	31.2303148751	0	0	22.0350157735	0	0	0	0	0	15.5314540968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	102.3621844705	0	75.446195624	0	107.5087548888	0	0	0	0	0	380.7966015922	109.8154473963	0	0	0	0	0	66.7221816436	0	146.3051449408	0	0	0	0	0	81.8842362647	0	685.9232215702	267.2801115465	0	0	0	52.1881642856	44.3139849808	0	0	0	181.6976225478	0	39.1302001998	0	90.368156885	0	0	390.4659449507	0
0	0	68.5156318675	0	50.4458239101	0	72.040107422	0	0	0	0	0	258.6741381333	73.5827425383	0	0	0	0	0	44.6348885953	0	98.1154894282	0	0	0	0	0	54.7749502996	0	470.9303079396	180.2259243224	0	0	0	34.855740598	29.5877169564	0	0	0	122.03251248710001	0	26.1242818097	0	60.5256054135	0	0	265.3794172014	0
0	0	11.9853754756	15.2555986725	42.2232683831	0	17.8542819355	0	0	0	0	0	0	0	0	0	0	0	19.3472763616	0	72.8902748269	0	0	0	0	0	0	0	34.6511955764	0	0	13.7717420965	0	0	0	0	0	0	12.7492017345	0	26.6620996692	0	0	0	0	0	0	0
0	0	0	588.0137261964	542.9267671819	0	722.8234773546	0	0	24.5340473248	0	0	1435.5092786053	299.0788667161	30.7456394766	0	0	0	0	6.4367895962	128.4301509819	0	0	0	125.3587621596	53.4647404236	360.1841953898	157.697382649	266.7678370716	0	0	24.881116881	37.318750970400004	301.6187764479	0	0	241.8756718791	0	0	456.4991519766	0	36.3661220194	88.1649613701	0	0	96.3955714286	0	0
0	0	0	443.5515781503	413.8745585174	0	883.0919454093	0	0	15.0668364679	0	0	1369.5786602247	220.1728167188	18.7536276853	0	0	0	0	3.8750354444	80.6927140624	0	0	0	79.5127525863	33.1744219159	320.6666603361	102.4738012098	179.9431950512	0	0	15.1309236515	23.0167576814	195.4035400967	0	0	164.3137965286	0	0	293.4832194958	0	22.391544828	56.2289830876	0	0	61.917629859	0	0
0	0	0	219.0775996738	168.1443390767	0	0	0	0	0	0	0	231.7251915893	64.9211022702	129.727776087	56.5974756556	0	0	12.0751125439	22.7919336167	86.8625214025	0	0	0	0	0	0	0	0	0	0	85.271490415	0	0	0	0	0	0	223.1130357213	207.483589996	0	0	0	0	0	0	0	0
0	0	0	114.6229780786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920.7971287712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	58.0951236331	0	0	0	0	0	0	0	0	42.3118976321	19.7377676117	41.3126477794	15.9576831503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.2419751149	0	0	0	0	0	0	0	0
0	0	0	0	56.2419610017	0	0	23.3459112352	0	0	0	0	16.3311649343	0	40.6361962048	36.8929119649	0	0	0	0	0	0	0	22.4506254185	0	0	0	0	0	0	15.8409813099	0	0	0	0	0	0	0	17.7960078233	0	0	0	0	0	29.0831661781	20.4731671818	0	0
0	0	0	0	41.1636078424	0	0	0	0	0	0	0	0	29.4911082976	11.8756968624	0	0	0	0	0	40.9510755251	0	0	0	48.8088913497	23.4167662688	0	28.8223701613	27.100521866	0	0	19.5984276941	10.0243733577	151.9106646942	12.1223355802	0	103.2787504525	0	0	274.6245792154	0	26.6157373523	13.4311698843	0	0	18.5583638142	0	0
0	0	0	0	17.3609678728	0	0	0	0	0	0	0	0	12.3383007693	4.9659958696	0	0	0	0	0	16.9024784283	0	0	0	20.4838333977	9.9914105518	0	11.9622986645	11.4007171326	0	0	8.2759826863	4.2380017522	60.8976347988	5.0530700216	0	43.701473544	0	0	107.1909466612	0	11.2394789684	5.5840483468	0	0	7.7579745245	0	0
0	0	0	0	0	37.7929195075	0	0	0	0	0	0	0	0	0	0	0	0	14.1664621422	0	0	0	0	205.251566295	0	0	0	0	0	67.4535225968	0	0	0	0	0	13.6102537375	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	19.3687489918	0	0	0	0	20.119737311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3429675791	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	3.4249381272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9672135408	20.02292221	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	12.3220408612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	20.8081717197	18.1394198791	0	0	0	0	0	0	0	0	18.5582498409	0	0	0	0	20.2086063977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.1567268484	33.078296779	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9613552795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9142491545	0	0	0	0	0	0	0	0	12.7202651701	25.2176851808	0	7.9585947123	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9504054598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9930538354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.5087954474	0	0	19.9702923121	0	0	90.3164603544	6.2898355548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8222880906	0	88.2818270479	78.6296389008	65.9123528619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.4418810964	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.7941758316	0	87.3399686591	78.2072866595	64.9303925447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.2870952729	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5363448387	0	78.1241436158	69.5830066131	57.9509154149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.3030536133	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5363448387	0	78.1241436158	69.5830066131	57.9509154149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.3030536133	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5363448387	0	78.1241436158	69.5830066131	57.9509154149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.3030536133	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0574516226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7087210904	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5839837274	0	59.7379691704	53.2872624584	44.2560058415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.5089385624	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0622238685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5576670241	0	26.6166261733	23.8775170872	19.5505786675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6166813218	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1809192974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.424097594	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.9718170051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.2748760937	0	0	0	0	0	0	0	0	32.2576061118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.0878250714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.8872251672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.7462795534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9865928134	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.235862543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
