Domain	Phylum	Class	Order	Family	Genus	Species	SGB
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	Paucilactobacillus suebicus	SGB7172
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	Paucilactobacillus vaccinostercus	SGB7173
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Agrilactobacillus	Agrilactobacillus composti	SGB7174
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus claussenii	SGB7175
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Limivivens	Limivivens sp905214955	SGB71759
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus damnosus	SGB7176
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter sp900772675	SGB71764
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus inopinatus	SGB7177
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus ethanolidurans	SGB7178
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A		SGB71784
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus cellicola	SGB7179
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus parvulus	SGB7180
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	Loigolactobacillus backii	SGB7181
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp018919065	SGB71812
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus malefermentans	SGB7182
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus oryzae	SGB7183
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	Paucilactobacillus hokkaidonensis	SGB7184
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	Paucilactobacillus wasatchensis	SGB7185
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	Loigolactobacillus bifermentans	SGB7186
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	Paucilactobacillus oligofermentans	SGB7187
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus zymae	SGB7188
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	UBA8514		SGB71883
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus acidifarinae	SGB7189
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum		SGB71893
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus spicheri	SGB7190
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus namurensis	SGB7191
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae			SGB71910
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus koreensis	SGB7192
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus parabrevis	SGB7193
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus hammesii	SGB7194
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus paucivorans	SGB7195
Bacteria	Firmicutes_A	Clostridia	Christensenellales	Christensenellaceae	Christensenella	Christensenella intestinihominis	SGB71956
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus brevis	SGB7196
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus senmaizukei	SGB7197
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	Loigolactobacillus coryniformis	SGB7198
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum_A	SGB7199
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus pentosus	SGB7200
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus paraplantarum	SGB7201
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum	SGB7202
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R		SGB72021
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus fabifermentans	SGB7203
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus xiangfangensis	SGB7204
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Fimenecus		SGB72047
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus pentosiphilus	SGB7205
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus mixtipabuli	SGB7206
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D		SGB72061
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D		SGB72064
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D		SGB72066
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus silagincola	SGB7207
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus silagei	SGB7208
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus odoratitofui	SGB7209
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus collinoides	SGB7210
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus paracollinoides	SGB7211
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	Ruminococcus sp002362135	SGB72112
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus similis	SGB7212
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus kimchicus	SGB7213
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus parafarraginis	SGB7214
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae			SGB72140
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus farraginis	SGB7215
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus hilgardii	SGB7216
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus parabuchneri	SGB7217
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus otakiensis	SGB7218
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus sunkii	SGB7219
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus buchneri	SGB7220
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus kefiri	SGB7221
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus parakefiri	SGB7222
Bacteria	CSP1-3	CSP1-3	CSP1-3	13-1-40CM-64-14	13-1-40CM-64-14		SGB72224
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus kisonensis	SGB7223
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus rapi	SGB7224
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus diolivorans	SGB7225
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus curieae	SGB7226
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus senioris	SGB7227
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lapidilactobacillus	Lapidilactobacillus dextrinicus	SGB7228
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lapidilactobacillus	Lapidilactobacillus concavus	SGB7229
Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella_A	Veillonella_A sp010093125	SGB72293
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus ginsenosidimutans	SGB7230
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus versmoldensis	SGB7231
Bacteria	Chloroflexota	Anaerolineae	JAAEKA01	JAAEKA01	JAAEKA01	JAAEKA01 sp014155705	SGB72327
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus nodensis	SGB7233
Bacteria	Chloroflexota	Dehalococcoidia	SM23-28-2	RBG-16-64-32	CF-163		SGB72331
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NSJ-40	NSJ-40 sp014384705	SGB72336
Bacteria	Firmicutes_A	Clostridia	Christensenellales	Christensenellaceae	QANA01		SGB72339
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus allii	SGB7234
Bacteria	Firmicutes_A	Clostridia	UBA1212	UBA1212	UBA1212		SGB72348
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus alimentarius	SGB7235
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus paralimentarius_A	SGB7236
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus kimchii	SGB7237
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus paralimentarius	SGB7238
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus farciminis	SGB7239
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus pabuli	SGB7240
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus futsaii	SGB7241
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia_A		SGB72411
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus crustorum	SGB7242
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus nuruki	SGB7243
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Ellagibacter		SGB72433
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus heilongjiangensis	SGB7244
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus nantensis	SGB7245
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus mindensis	SGB7246
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	NM07-P-09	NM07-P-09 sp012584445	SGB72466
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus kimchiensis	SGB7247
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	UMGS124	UMGS124		SGB72473
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	UMGS124	UMGS124		SGB72475
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	UMGS124	UMGS124		SGB72479
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus sakei	SGB7248
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	UMGS124	UMGS124		SGB72480
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Parolsenella		SGB72486
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae			SGB72489
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus curvatus	SGB7249
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Tractidigestivibacter	Tractidigestivibacter sp900768455	SGB72492
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus graminis	SGB7250
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Paratractidigestivibacter		SGB72500
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		SGB72504
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus fuchuensis	SGB7251
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Dellaglioa	Dellaglioa algida	SGB7252
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Massilimaliae	Massilimaliae timonensis	SGB7253
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066755	GCA-900066755 sp900066755	SGB7256
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Choladocola	Choladocola avistercoris	SGB7257
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	Dysosmobacter sp900115635	SGB7258
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Solibaculum	Solibaculum mannosilyticum	SGB7259
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Scybalenecus	Scybalenecus merdavium	SGB7260
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Coprobacillaceae	Fimiplasma	Fimiplasma intestinipullorum	SGB7261
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A avistercoris	SGB7262
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Bittarella	Bittarella massiliensis	SGB7263
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella_F		SGB72635
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Neobittarella	Neobittarella massiliensis	SGB7264
Bacteria	Firmicutes_A	Clostridia	Christensenellales	GCA-900066905	GCA-900066905	GCA-900066905 sp900066905	SGB7265
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	RUG420		SGB72665
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus		SGB72669
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-56	CAG-56 sp004793585	SGB7268
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1474		SGB72681
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter muris	SGB7269
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Schaedlerella	Schaedlerella arabinosiphila	SGB7270
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Schaedlerella	Schaedlerella sp000403295	SGB7271
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix sp000403275	SGB7272
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor muris	SGB7273
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Heritagella	Heritagella sp905200265	SGB72735
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_J	Eubacterium_J plexicaudatum	SGB7274
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Sporofaciens	Sporofaciens sp000403455	SGB7275
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	14-2	14-2 sp000403255	SGB7276
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	14-2	14-2 sp000403315	SGB7277
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp905214345	SGB72777
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	14-2	14-2 sp000403845	SGB7278
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	SFJ001		SGB72786
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	MD308	MD308 sp000403475	SGB7279
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lactonifactor	Lactonifactor longoviformis	SGB7280
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Shuttleworthia	Shuttleworthia satelles	SGB7281
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	Oribacterium sp000160135	SGB7282
Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	Gemella massiliensis	SGB7283
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	BX7	BX7	BX7 sp014384765	SGB72833
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Avoscillospira_A		SGB72838
Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella		SGB7284
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Limivicinus		SGB72848
Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	Gemella haemolysans_B	SGB7285_group
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp016292445	SGB72852
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02		SGB72855
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Limivicinus		SGB72861
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia		SGB72886
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia		SGB72894
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia		SGB72905
Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella		SGB7291
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia		SGB72910
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter sp905215425	SGB72916
Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	Gemella haemolysans_A	SGB7292
Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	Gemella sp002871655	SGB7293
Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	Gemella morbillorum	SGB7295
Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	Gemella sanguinis	SGB7298_group
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp016295615	SGB72997
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia		SGB72998
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia		SGB73003
Bacteria	Firmicutes_A	Clostridia	Christensenellales				SGB73022
Bacteria	Firmicutes_A	Clostridia	Christensenellales	CAG-74	Limiplasma	Limiplasma pullicola	SGB73065
Bacteria	Firmicutes_A	Clostridia	Christensenellales	CAG-74	SFTH01		SGB73075
Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	Gemella asaccharolytica	SGB7308
Bacteria	Firmicutes_B	Desulfitobacteriia	Desulfitobacteriales	Syntrophobotulaceae	Syntrophobotulus	Syntrophobotulus glycolicus	SGB7309
Bacteria	Firmicutes_A	Clostridia	Christensenellales	CAG-138	RGIG1693	RGIG1693 sp016293975	SGB73104
Bacteria	Firmicutes_A	Clostridia	Christensenellales	CAG-138	JAEDJH01	JAEDJH01 sp016296415	SGB73106
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	Faecousia sp016296045	SGB73113
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia		SGB73114
Bacteria	Firmicutes_A	Thermosediminibacteria	Thermosediminibacterales	Tepidanaerobacteraceae	Tepidanaerobacter	Tepidanaerobacter sp001896545	SGB7312
Bacteria	Firmicutes_A	Thermosediminibacteria	Thermosediminibacterales	Tepidanaerobacteraceae	Tepidanaerobacter	Tepidanaerobacter syntrophicus	SGB7313
Bacteria	Firmicutes	Bacilli	Aneurinibacillales	Aneurinibacillaceae	Aneurinibacillus	Aneurinibacillus migulanus	SGB7314
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA6857		SGB73144
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177		SGB73149
Bacteria	Firmicutes	Bacilli	Aneurinibacillales	Aneurinibacillaceae	Aneurinibacillus	Aneurinibacillus aneurinilyticus	SGB7315
Bacteria	Firmicutes	Bacilli	Aneurinibacillales	Aneurinibacillaceae	Aneurinibacillus	Aneurinibacillus thermoaerophilus	SGB7316
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp900771185	SGB73165
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp016297555	SGB73168
Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177		SGB73169
Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	UBA6901			SGB73174
Bacteria	Firmicutes	Bacilli	Aneurinibacillales	Aneurinibacillaceae	Aneurinibacillus	Aneurinibacillus soli	SGB7318
Bacteria	Desulfobacterota_I	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp011039135	SGB73185
Bacteria	Desulfobacterota_I	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp905215675	SGB73188
Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus_B	Brevibacillus_B laterosporus	SGB7319
Bacteria	Desulfobacterota_I	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio		SGB73196
Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus_B	Brevibacillus_B halotolerans	SGB7320
Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	Brevibacillus borstelensis	SGB7321
Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	Brevibacillus thermoruber	SGB7322
Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	Brevibacillus choshinensis	SGB7323
Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	Brevibacillus centrosporus	SGB7324
Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	Brevibacillus brevis_C	SGB7325
Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	Brevibacillus porteri	SGB7327
Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	Brevibacillus brevis_D	SGB7328_group
Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium		SGB73284
Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	Brevibacillus formosus	SGB7329
